player_id,player_name,link,player_google_links,player_wikipedia_link,preferenced_player_name,full name,batting,bowling,,,nationality,role
,,                                                                     ,                                                                                       ,                                                                     ,                        ,                                                    ,             ,                                           ,,, ,
,,                                                                     ,                                                                                       ,                                                                     ,                        ,                                                    ,             ,                                           ,,, ,
,,                                                                     ,                                                                                       ,                                                                     ,                        ,                                                    ,             ,                                           ,,, ,
,,                                                                     ,                                                                                       ,                                                                     ,                        ,                                                    ,             ,                                           ,,, ,
,,                                                                     ,                                                                                       ,                                                                     ,                        ,                                                    ,             ,                                           ,,, ,
,,                                                                     ,                                                                                       ,                                                                     ,                        ,                                                    ,             ,                                           ,,, ,
,,                                                                     ,                                                                                       ,                                                                     ,                        ,                                                    ,             ,                                           ,,, ,
,,                                                                     ,                                                                                       ,                                                                     ,                        ,                                                    ,             ,                                           ,,, ,
,,                                                                     ,                                                                                       ,                                                                     ,                        ,                                                    ,             ,                                           ,,, ,
,,                                                                     ,                                                                                       ,                                                                     ,                        ,                                                    ,             ,                                           ,,, ,
,,                                                                     ,                                                                                       ,                                                                     ,                        ,                                                    ,             ,                                           ,,, ,
,,                                                                     ,                                                                                       ,                                                                     ,                        ,                                                    ,             ,                                           ,,, ,
,,                                                                     ,                                                                                       ,                                                                     ,                        ,                                                    ,             ,                                           ,,, ,
,,                                                                     ,                                                                                       ,                                                                     ,                        ,                                                    ,             ,                                           ,,, ,
,,                                                                     ,                                                                                       ,                                                                     ,                        ,                                                    ,             ,                                           ,,, ,
,,                                                                     ,                                                                                       ,                                                                     ,                        ,                                                    ,             ,                                           ,,, ,
,,                                                                     ,                                                                                       ,                                                                     ,                        ,                                                    ,             ,                                           ,,, ,
,,                                                                     ,                                                                                       ,                                                                     ,                        ,                                                    ,             ,                                           ,,, ,
,,                                                                     ,                                                                                       ,                                                                     ,                        ,                                                    ,             ,                                           ,,, ,
,,                                                                     ,                                                                                       ,                                                                     ,                        ,                                                    ,             ,                                           ,,, ,
,,                                                                     ,                                                                                       ,                                                                     ,                        ,                                                    ,             ,                                           ,,, ,
,,                                                                     ,                                                                                       ,                                                                     ,                        ,                                                    ,             ,                                           ,,, ,
,,                                                                     ,                                                                                       ,                                                                     ,                        ,                                                    ,             ,                                           ,,, ,
,,                                                                     ,                                                                                       ,                                                                     ,                        ,                                                    ,             ,                                           ,,, ,
,,                                                                     ,                                                                                       ,                                                                     ,                        ,                                                    ,             ,                                           ,,, ,
,,                                                                     ,                                                                                       ,                                                                     ,                        ,                                                    ,             ,                                           ,,, ,
,,                                                                     ,                                                                                       ,                                                                     ,                        ,                                                    ,             ,                                           ,,, ,
,,                                                                     ,                                                                                       ,                                                                     ,                        ,                                                    ,             ,                                           ,,, ,
,,                                                                     ,                                                                                       ,                                                                     ,                        ,                                                    ,             ,                                           ,,, ,
,,                                                                     ,                                                                                       ,                                                                     ,                        ,                                                    ,             ,                                           ,,, ,
,,                                                                     ,                                                                                       ,                                                                     ,                        ,                                                    ,             ,                                           ,,, ,
,,                                                                     ,                                                                                       ,                                                                     ,                        ,                                                    ,             ,                                           ,,, ,
,,                                                                     ,                                                                                       ,                                                                     ,                        ,                                                    ,             ,                                           ,,, ,
,,                                                                     ,                                                                                       ,                                                                     ,                        ,                                                    ,             ,                                           ,,, ,
,,                                                                     ,                                                                                       ,                                                                     ,                        ,                                                    ,             ,                                           ,,, ,
,,                                                                     ,                                                                                       ,                                                                     ,                        ,                                                    ,             ,                                           ,,, ,
,,                                                                     ,                                                                                       ,                                                                     ,                        ,                                                    ,             ,                                           ,,, ,
,,                                                                     ,                                                                                       ,                                                                     ,                        ,                                                    ,             ,                                           ,,, ,
,,                                                                     ,                                                                                       ,                                                                     ,                        ,                                                    ,             ,                                           ,,, ,
,,                                                                     ,                                                                                       ,                                                                     ,                        ,                                                    ,             ,                                           ,,, ,
,,                                                                     ,                                                                                       ,                                                                     ,                        ,                                                    ,             ,                                           ,,, ,
,,                                                                     ,                                                                                       ,                                                                     ,                        ,                                                    ,             ,                                           ,,, ,
,,                                                                     ,                                                                                       ,                                                                     ,                        ,                                                    ,             ,                                           ,,, ,
,,                                                                     ,                                                                                       ,                                                                     ,                        ,                                                    ,             ,                                           ,,, ,
,,                                                                     ,                                                                                       ,                                                                     ,                        ,                                                    ,             ,                                           ,,, ,
,,                                                                     ,                                                                                       ,                                                                     ,                        ,                                                    ,             ,                                           ,,, ,
,,                                                                     ,                                                                                       ,                                                                     ,                        ,                                                    ,             ,                                           ,,, ,
,,                                                                     ,                                                                                       ,                                                                     ,                        ,                                                    ,             ,                                           ,,, ,
,,                                                                     ,                                                                                       ,                                                                     ,                        ,                                                    ,             ,                                           ,,, ,
,,                                                                     ,                                                                                       ,                                                                     ,                        ,                                                    ,             ,                                           ,,, ,
,,                                                                     ,                                                                                       ,                                                                     ,                        ,                                                    ,             ,                                           ,,, ,
,,                                                                     ,                                                                                       ,                                                                     ,                        ,                                                    ,             ,                                           ,,, ,
,,                                                                     ,                                                                                       ,                                                                     ,                        ,                                                    ,             ,                                           ,,, ,
,,                                                                     ,                                                                                       ,                                                                     ,                        ,                                                    ,             ,                                           ,,, ,
,,                                                                     ,                                                                                       ,                                                                     ,                        ,                                                    ,             ,                                           ,,, ,
,,                                                                     ,                                                                                       ,                                                                     ,                        ,                                                    ,             ,                                           ,,, ,
,,                                                                     ,                                                                                       ,                                                                     ,                        ,                                                    ,             ,                                           ,,, ,
,,                                                                     ,                                                                                       ,                                                                     ,                        ,                                                    ,             ,                                           ,,, ,
,,                                                                     ,                                                                                       ,                                                                     ,                        ,                                                    ,             ,                                           ,,, ,
,,                                                                     ,                                                                                       ,                                                                     ,                        ,                                                    ,             ,                                           ,,, ,
,,                                                                     ,                                                                                       ,                                                                     ,                        ,                                                    ,             ,                                           ,,, ,
,,                                                                     ,                                                                                       ,                                                                     ,                        ,                                                    ,             ,                                           ,,, ,
,,                                                                     ,                                                                                       ,                                                                     ,                        ,                                                    ,             ,                                           ,,, ,
,,                                                                     ,                                                                                       ,                                                                     ,                        ,                                                    ,             ,                                           ,,, ,
,,                                                                     ,                                                                                       ,                                                                     ,                        ,                                                    ,             ,                                           ,,, ,
,,                                                                     ,                                                                                       ,                                                                     ,                        ,                                                    ,             ,                                           ,,, ,
,,                                                                     ,                                                                                       ,                                                                     ,                        ,                                                    ,             ,                                           ,,, ,
,,                                                                     ,                                                                                       ,                                                                     ,                        ,                                                    ,             ,                                           ,,, ,
,,                                                                     ,                                                                                       ,                                                                     ,                        ,                                                    ,             ,                                           ,,, ,
,,                                                                     ,                                                                                       ,                                                                     ,                        ,                                                    ,             ,                                           ,,, ,
,,                                                                     ,                                                                                       ,                                                                     ,                        ,                                                    ,             ,                                           ,,, ,
,,                                                                     ,                                                                                       ,                                                                     ,                        ,                                                    ,             ,                                           ,,, ,
,,                                                                     ,                                                                                       ,                                                                     ,                        ,                                                    ,             ,                                           ,,, ,
,,                                                                     ,                                                                                       ,                                                                     ,                        ,                                                    ,             ,                                           ,,, ,
,,                                                                     ,                                                                                       ,                                                                     ,                        ,                                                    ,             ,                                           ,,, ,
,,                                                                     ,                                                                                       ,                                                                     ,                        ,                                                    ,             ,                                           ,,, ,
,,                                                                     ,                                                                                       ,                                                                     ,                        ,                                                    ,             ,                                           ,,, ,
,,                                                                     ,                                                                                       ,                                                                     ,                        ,                                                    ,             ,                                           ,,, ,
,,                                                                     ,                                                                                       ,                                                                     ,                        ,                                                    ,             ,                                           ,,, ,
,,                                                                     ,                                                                                       ,                                                                     ,                        ,                                                    ,             ,                                           ,,, ,
,,                                                                     ,                                                                                       ,                                                                     ,                        ,                                                    ,             ,                                           ,,, ,
,,                                                                     ,                                                                                       ,                                                                     ,                        ,                                                    ,             ,                                           ,,, ,
,,                                                                     ,                                                                                       ,                                                                     ,                        ,                                                    ,             ,                                           ,,, ,
,,                                                                     ,                                                                                       ,                                                                     ,                        ,                                                    ,             ,                                           ,,, ,
,,                                                                     ,                                                                                       ,                                                                     ,                        ,                                                    ,             ,                                           ,,, ,
,,                                                                     ,                                                                                       ,                                                                     ,                        ,                                                    ,             ,                                           ,,, ,
,,                                                                     ,                                                                                       ,                                                                     ,                        ,                                                    ,             ,                                           ,,, ,
,,                                                                     ,                                                                                       ,                                                                     ,                        ,                                                    ,             ,                                           ,,, ,
,,                                                                     ,                                                                                       ,                                                                     ,                        ,                                                    ,             ,                                           ,,, ,
,,                                                                     ,                                                                                       ,                                                                     ,                        ,                                                    ,             ,                                           ,,, ,
,,                                                                     ,                                                                                       ,                                                                     ,                        ,                                                    ,             ,                                           ,,, ,
,,                                                                     ,                                                                                       ,                                                                     ,                        ,                                                    ,             ,                                           ,,, ,
,,                                                                     ,                                                                                       ,                                                                     ,                        ,                                                    ,             ,                                           ,,, ,
,,                                                                     ,                                                                                       ,                                                                     ,                        ,                                                    ,             ,                                           ,,, ,
,,                                                                     ,                                                                                       ,                                                                     ,                        ,                                                    ,             ,                                           ,,, ,
,,                                                                     ,                                                                                       ,                                                                     ,                        ,                                                    ,             ,                                           ,,, ,
,,                                                                     ,                                                                                       ,                                                                     ,                        ,                                                    ,             ,                                           ,,, ,
,,                                                                     ,                                                                                       ,                                                                     ,                        ,                                                    ,             ,                                           ,,, ,
,,                                                                     ,                                                                                       ,                                                                     ,                        ,                                                    ,             ,                                           ,,, ,
,,                                                                     ,                                                                                       ,                                                                     ,                        ,                                                    ,             ,                                           ,,, ,
,,                                                                     ,                                                                                       ,                                                                     ,                        ,                                                    ,             ,                                           ,,, ,
,,                                                                     ,                                                                                       ,                                                                     ,                        ,                                                    ,             ,                                           ,,, ,
,,                                                                     ,                                                                                       ,                                                                     ,                        ,                                                    ,             ,                                           ,,, ,
,,                                                                     ,                                                                                       ,                                                                     ,                        ,                                                    ,             ,                                           ,,, ,
,,                                                                     ,                                                                                       ,                                                                     ,                        ,                                                    ,             ,                                           ,,, ,
,,                                                                     ,                                                                                       ,                                                                     ,                        ,                                                    ,             ,                                           ,,, ,
,,                                                                     ,                                                                                       ,                                                                     ,                        ,                                                    ,             ,                                           ,,, ,
,,                                                                     ,                                                                                       ,                                                                     ,                        ,                                                    ,             ,                                           ,,, ,
,,                                                                     ,                                                                                       ,                                                                     ,                        ,                                                    ,             ,                                           ,,, ,
,,                                                                     ,                                                                                       ,                                                                     ,                        ,                                                    ,             ,                                           ,,, ,
,,                                                                     ,                                                                                       ,                                                                     ,                        ,                                                    ,             ,                                           ,,, ,
,,                                                                     ,                                                                                       ,                                                                     ,                        ,                                                    ,             ,                                           ,,, ,
,,                                                                     ,                                                                                       ,                                                                     ,                        ,                                                    ,             ,                                           ,,, ,
,,                                                                     ,                                                                                       ,                                                                     ,                        ,                                                    ,             ,                                           ,,, ,
,,                                                                     ,                                                                                       ,                                                                     ,                        ,                                                    ,             ,                                           ,,, ,
,,                                                                     ,                                                                                       ,                                                                     ,                        ,                                                    ,             ,                                           ,,, ,
,,                                                                     ,                                                                                       ,                                                                     ,                        ,                                                    ,             ,                                           ,,, ,
,,                                                                     ,                                                                                       ,                                                                     ,                        ,                                                    ,             ,                                           ,,, ,
,,                                                                     ,                                                                                       ,                                                                     ,                        ,                                                    ,             ,                                           ,,, ,
,,                                                                     ,                                                                                       ,                                                                     ,                        ,                                                    ,             ,                                           ,,, ,
,,                                                                     ,                                                                                       ,                                                                     ,                        ,                                                    ,             ,                                           ,,, ,
,,                                                                     ,                                                                                       ,                                                                     ,                        ,                                                    ,             ,                                           ,,, ,
